pc_time,line
1790312477.078241,"CSI_DATA,171,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,5110237,0,83,0,128,1,""[83,-80,4,0,-27,27,-24,27,-20,27,-16,25,-13,21,-9,17,-7,11,-5,5,-5,-1,-6,-6,-7,-12,-9,-16,-12,-19,-15,-22,-16,-24,-17,-24,-18,-24,-18,-23,-17,-22,-14,-20,-11,-18,-8,-15,-4,-12,0,-9,3,-6,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-5,-9,-17,-5,-15,-1,-11,3,-6,7,-1,11,4,14,9,17,13,20,18,22,21,23,22,25,23,25,22,25,20,23,17,21,14,17,11,13,8,7,7,1,5,-5,6,-11,7,-17,9,-22,12,-26,15,-27,18]"""
1790312477.089710,"CSI_DATA,172,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,5121839,0,83,0,128,1,""[83,-80,4,0,21,31,22,28,22,24,20,19,17,15,13,11,8,7,2,5,-4,4,-10,4,-15,4,-20,7,-24,9,-26,10,-27,12,-27,13,-27,14,-25,13,-23,11,-20,8,-17,5,-13,2,-9,-2,-4,-5,-1,-7,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1,-23,5,-20,2,-16,-1,-11,-4,-5,-7,2,-9,8,-11,14,-12,20,-14,23,-16,26,-18,27,-19,27,-21,26,-22,23,-21,20,-19,16,-17,12,-14,9,-9,6,-3,4,3,4,10,5,16,7,22,10,27,13,30]"""
1790312477.098402,"CSI_DATA,173,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,5130644,0,83,0,128,1,""[83,-80,4,0,34,16,33,13,31,9,28,7,23,4,17,3,12,2,5,3,0,4,-5,7,-10,10,-14,14,-16,18,-17,20,-17,22,-18,24,-18,25,-17,24,-15,21,-14,18,-13,14,-11,9,-9,4,-7,-1,-6,-5,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,3,-15,14,-14,10,-12,5,-9,-1,-6,-6,-1,-11,3,-16,7,-20,10,-24,13,-27,15,-29,15,-31,14,-31,12,-31,10,-29,7,-26,5,-22,4,-17,4,-11,5,-5,6,1,9,7,13,11,17,16,22,19,26,20]"""
1790312477.109899,"CSI_DATA,174,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,5140766,0,83,0,128,1,""[83,-80,4,0,-22,-32,-23,-29,-22,-26,-21,-22,-19,-17,-15,-13,-11,-9,-5,-7,0,-5,6,-5,12,-5,16,-7,20,-9,23,-10,25,-12,26,-13,26,-15,25,-15,24,-13,21,-11,19,-8,15,-5,12,-1,8,2,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-2,18,-4,15,-1,10,2,4,5,-2,7,-8,9,-14,11,-20,13,-24,14,-27,16,-29,16,-30,17,-29,18,-27,18,-24,18,-20,16,-17,14,-13,10,-9,5,-7,0,-5,-6,-5,-13,-6,-19,-7,-24,-10,-29,-13,-31]"""
1790312477.124288,"CSI_DATA,175,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,5150176,0,83,0,128,1,""[83,-80,4,0,-23,30,-20,30,-17,29,-13,27,-10,22,-7,17,-5,11,-5,5,-6,-1,-7,-7,-10,-12,-13,-15,-16,-18,-19,-20,-21,-21,-22,-21,-22,-20,-21,-19,-19,-18,-16,-17,-13,-15,-8,-13,-4,-10,1,-7,4,-5,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-5,-11,-18,-7,-17,-3,-14,1,-9,6,-4,9,1,13,6,17,11,20,15,22,18,25,20,26,21,27,20,27,18,26,16,23,13,20,10,15,8,9,6,3,6,-4,6,-10,8,-16,11,-20,14,-23,18,-25,21]"""
1790312477.130152,"CSI_DATA,176,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,5160173,0,83,0,128,1,""[83,-80,4,0,31,-21,28,-22,25,-23,20,-21,16,-18,12,-14,8,-9,5,-4,4,2,4,8,4,13,6,17,7,21,10,24,12,25,13,26,13,26,12,24,11,23,8,20,6,17,3,13,-1,9,-4,5,-7,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,20,0,17,-3,12,-5,7,-7,1,-9,-6,-10,-12,-12,-18,-13,-23,-15,-26,-16,-29,-18,-30,-19,-30,-19,-28,-19,-25,-18,-22,-16,-18,-12,-14,-7,-10,-2,-7,5,-5,11,-5,17,-6,23,-7,27,-9,30,-11]"""
1790312477.138163,"CSI_DATA,177,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,5170123,0,83,0,128,1,""[83,-80,4,0,-30,22,-28,23,-24,24,-20,22,-16,19,-12,15,-9,10,-6,5,-5,-1,-5,-7,-6,-12,-7,-17,-9,-20,-12,-23,-14,-25,-15,-26,-15,-26,-15,-25,-14,-24,-12,-22,-9,-19,-6,-16,-2,-13,1,-9,4,-6,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-5,-5,-18,-2,-16,1,-11,4,-6,7,0,9,6,11,12,13,17,15,21,17,25,18,27,19,28,20,27,20,24,19,21,18,18,15,14,11,11,6,8,0,6,-6,5,-12,5,-19,6,-24,8,-28,11,-30,13]"""
1790312477.148249,"CSI_DATA,178,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,5180182,0,83,0,128,1,""[83,-80,4,0,-27,26,-24,27,-20,26,-16,24,-12,21,-9,16,-7,10,-6,4,-5,-2,-6,-8,-8,-13,-10,-17,-13,-20,-16,-22,-18,-23,-19,-23,-19,-23,-19,-22,-17,-20,-14,-19,-11,-16,-7,-14,-3,-11,1,-7,5,-4,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-5,-8,-20,-5,-18,-1,-14,3,-9,6,-3,9,3,12,8,14,13,17,18,19,22,21,24,22,25,23,24,23,22,23,19,21,16,18,13,14,10,8,7,2,6,-4,5,-11,6,-17,8,-22,11,-26,14,-28,17]"""
1790312477.184279,"CSI_DATA,179,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,5215432,0,83,0,128,1,""[83,-80,4,0,9,39,11,37,12,33,12,28,11,22,9,16,5,10,0,5,-5,2,-11,-1,-17,-3,-22,-3,-27,-2,-30,-2,-32,-1,-32,0,-32,1,-31,1,-28,0,-24,-1,-19,-3,-13,-4,-8,-6,-2,-7,2,-7,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,-25,0,-22,-2,-17,-5,-10,-6,-3,-7,4,-8,11,-9,18,-9,24,-9,29,-10,32,-10,34,-11,35,-13,34,-14,31,-14,27,-14,22,-12,17,-10,12,-6,7,-1,3,5,0,12,-2,18,-2,25,0,31,1,35]"""
1790312477.192505,"CSI_DATA,180,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,5217826,0,83,0,128,1,""[83,-80,4,0,-2,-42,-5,-40,-6,-37,-7,-32,-8,-27,-7,-21,-5,-15,-2,-9,2,-4,7,0,12,3,17,4,22,5,26,6,29,6,30,5,31,4,30,3,29,3,26,4,22,5,17,6,11,7,5,7,1,6,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,19,5,15,6,8,7,2,6,-5,6,-12,5,-19,4,-25,3,-31,2,-35,1,-37,1,-38,1,-38,2,-36,4,-33,5,-29,6,-24,5,-18,4,-12,1,-7,-3,-2,-8,2,-14,6,-20,7,-26,7,-32,6,-36]"""
1790312477.194838,"CSI_DATA,181,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,5219663,0,83,0,128,1,""[83,-80,4,0,24,28,25,25,24,22,22,18,19,14,15,10,11,7,5,5,-1,4,-6,3,-12,4,-17,6,-21,7,-23,9,-25,10,-26,12,-27,13,-26,13,-25,11,-23,9,-20,6,-16,3,-13,0,-9,-3,-6,-5,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,2,-16,9,-14,5,-11,1,-6,-4,-2,-8,4,-12,9,-15,14,-18,18,-21,20,-23,22,-25,22,-26,21,-26,20,-26,17,-24,14,-22,11,-18,8,-14,6,-8,5,-2,5,4,6,10,7,16,10,21,13,25,16,28]"""
1790312477.200654,"CSI_DATA,182,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,5222156,0,83,0,128,1,""[83,-80,4,0,-11,-37,-12,-35,-13,-31,-13,-27,-12,-22,-10,-17,-7,-12,-3,-8,1,-5,6,-2,11,0,16,0,21,0,24,0,27,-1,28,-2,29,-3,28,-3,26,-2,24,-1,20,0,16,2,11,4,6,5,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,18,-2,14,1,9,3,3,5,-3,6,-9,7,-16,8,-21,9,-26,9,-30,10,-32,10,-32,11,-32,12,-30,13,-27,13,-24,12,-19,10,-15,7,-10,4,-6,-1,-3,-7,-1,-13,0,-19,0,-25,-2,-30,-3,-33]"""
1790312477.203295,"CSI_DATA,183,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,5231942,0,83,0,128,1,""[83,-80,4,0,-7,36,-5,35,-3,33,-1,30,1,24,1,19,0,13,-1,7,-4,2,-7,-3,-11,-7,-15,-9,-19,-11,-23,-13,-25,-13,-26,-13,-27,-12,-26,-12,-25,-12,-22,-12,-18,-11,-14,-11,-9,-10,-4,-9,0,-7,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-2,-18,-6,-14,-7,-8,-8,-2,-7,4,-6,11,-4,17,-3,22,-1,27,1,30,2,33,2,34,2,33,1,32,0,29,-1,26,-2,21,-2,16,-2,10,0,5,3,-1,6,-6,11,-9,16,-11,22,-12,26,-12,30]"""
1790312477.208329,"CSI_DATA,184,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,5240619,0,83,0,128,1,""[83,-80,4,0,36,-10,34,-12,30,-14,26,-14,21,-12,16,-10,11,-7,6,-2,3,3,1,8,-1,13,-2,18,-1,22,0,26,1,28,1,29,2,28,2,27,1,25,0,22,-1,18,-3,14,-4,9,-6,4,-7,0,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,20,-3,17,-5,12,-6,6,-7,-1,-7,-7,-8,-13,-8,-19,-8,-25,-9,-29,-10,-32,-11,-33,-12,-33,-13,-31,-13,-29,-13,-25,-11,-21,-9,-16,-5,-11,0,-7,5,-4,11,-2,18,0,24,0,29,-1,32,-2]"""
1790312477.219599,"CSI_DATA,185,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,5251773,0,83,0,128,1,""[83,-80,4,0,32,-19,29,-21,26,-22,22,-20,17,-18,12,-14,9,-9,6,-4,3,2,2,7,2,13,3,17,4,21,7,25,8,26,9,27,9,27,9,26,7,24,5,21,3,18,1,14,-2,10,-5,5,-7,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,19,3,17,-1,12,-4,7,-7,1,-9,-5,-11,-11,-13,-16,-15,-21,-16,-25,-18,-28,-19,-29,-20,-29,-21,-27,-20,-24,-19,-21,-17,-17,-13,-13,-8,-10,-2,-7,4,-5,11,-5,17,-5,23,-6,28,-9,31,-11]"""
1790312477.228230,"CSI_DATA,186,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,5260307,0,83,0,128,1,""[83,-80,4,0,-14,-38,-16,-35,-16,-32,-16,-27,-14,-21,-12,-16,-8,-11,-3,-7,2,-4,8,-1,14,0,19,0,23,-1,26,-1,29,-2,30,-4,30,-4,29,-4,26,-4,23,-2,19,0,15,2,9,4,4,5,0,6,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-2,21,-4,17,-1,12,2,7,4,0,6,-6,8,-13,9,-19,11,-25,12,-29,13,-32,13,-33,14,-33,15,-31,16,-28,16,-24,15,-20,13,-16,10,-11,6,-7,0,-4,-6,-2,-13,-1,-19,-2,-26,-3,-31,-5,-34]"""
1790312477.250214,"CSI_DATA,187,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,5270874,0,83,0,128,1,""[83,-80,4,0,-21,-35,-22,-32,-21,-28,-20,-23,-17,-18,-13,-14,-9,-9,-3,-6,3,-4,9,-3,15,-3,20,-4,24,-6,27,-6,28,-8,29,-9,29,-10,27,-10,25,-8,21,-6,17,-3,13,0,8,3,3,5,-1,6,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-3,22,-9,19,-5,15,-2,10,2,4,5,-2,8,-9,10,-15,12,-21,15,-25,16,-28,18,-30,19,-30,20,-28,21,-25,21,-22,19,-18,17,-14,13,-10,9,-7,3,-5,-4,-4,-11,-5,-18,-6,-24,-9,-30,-11,-33]"""
1790312477.250415,"CSI_DATA,188,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,5281983,0,83,0,128,1,""[83,-80,4,0,25,-24,23,-25,20,-24,16,-23,12,-20,9,-16,6,-11,4,-6,3,-1,3,5,4,10,5,14,7,17,10,20,11,22,12,23,13,23,13,22,12,21,10,19,7,17,4,14,1,11,-2,7,-4,4,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,8,14,5,12,0,9,-4,5,-7,0,-11,-4,-14,-9,-17,-13,-19,-17,-21,-20,-22,-22,-23,-23,-24,-22,-24,-20,-22,-17,-20,-15,-17,-12,-13,-9,-8,-7,-2,-6,4,-6,10,-6,15,-8,20,-10,23,-13,26,-16]"""
1790312477.258113,"CSI_DATA,189,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,5290158,0,83,0,128,1,""[83,-80,4,0,-27,23,-24,23,-21,23,-17,22,-13,19,-10,15,-7,10,-5,5,-4,-1,-5,-6,-5,-11,-7,-15,-9,-18,-11,-21,-13,-23,-14,-23,-14,-23,-14,-23,-13,-21,-11,-19,-9,-17,-6,-15,-2,-12,1,-8,4,-6,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-4,-8,-16,-5,-14,-1,-10,3,-6,6,-1,9,4,12,9,15,13,17,17,18,20,20,22,21,23,21,22,21,20,21,17,19,14,16,11,12,8,7,6,1,5,-5,5,-11,5,-16,7,-21,9,-25,11,-27,14]"""
1790312477.268538,"CSI_DATA,190,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,5300610,0,83,0,128,1,""[83,-80,4,0,34,20,33,17,31,13,28,10,24,7,18,4,12,3,6,3,0,4,-6,6,-11,9,-15,12,-18,15,-20,18,-21,20,-22,22,-22,23,-21,22,-19,20,-18,16,-16,12,-13,8,-11,3,-8,-2,-6,-5,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,4,-15,15,-14,11,-12,6,-9,0,-5,-5,-1,-11,4,-16,8,-20,11,-24,14,-28,15,-30,15,-32,14,-33,13,-32,11,-31,8,-28,6,-23,5,-18,4,-12,4,-6,6,1,9,7,12,13,17,17,21,21,25,23]"""
1790312477.278125,"CSI_DATA,191,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,5310203,0,83,0,128,1,""[83,-80,4,0,-40,-10,-38,-7,-35,-4,-32,-1,-26,0,-20,0,-14,0,-8,-2,-2,-5,2,-9,6,-13,10,-17,12,-21,12,-24,12,-26,13,-28,13,-29,12,-28,12,-25,11,-22,10,-17,9,-12,8,-7,7,-2,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-6,9,-20,9,-16,9,-10,7,-4,5,2,3,9,0,15,-3,21,-5,26,-6,29,-7,33,-7,34,-5,35,-4,34,-2,32,-1,28,0,23,0,18,-1,12,-4,6,-7,0,-12,-5,-17,-9,-22,-12,-28,-14,-32,-15]"""
1790312477.288400,"CSI_DATA,192,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,5320256,0,83,0,128,1,""[83,-80,4,0,-30,-27,-30,-24,-29,-20,-26,-16,-22,-12,-17,-9,-11,-7,-5,-5,2,-5,7,-6,13,-8,18,-11,21,-13,23,-16,24,-17,24,-19,24,-19,22,-19,21,-17,18,-13,15,-9,12,-5,8,0,5,4,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-4,19,-13,18,-10,15,-5,10,-1,5,4,0,8,-6,11,-12,15,-17,19,-21,21,-23,24,-24,25,-23,27,-22,27,-19,27,-16,24,-13,21,-10,17,-8,11,-6,4,-6,-2,-7,-9,-10,-16,-13,-22,-17,-26,-20,-29]"""
1790312477.300330,"CSI_DATA,193,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,5330406,0,83,0,128,1,""[83,-80,4,0,-23,31,-20,31,-17,30,-13,27,-10,22,-7,17,-5,10,-5,4,-5,-2,-6,-9,-8,-14,-11,-18,-14,-21,-16,-24,-18,-25,-19,-24,-19,-24,-18,-23,-15,-21,-12,-19,-9,-16,-5,-13,-1,-9,3,-5,6,-2,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-4,-19,-15,-15,-15,-10,-13,-5,-10,1,-7,7,-3,12,1,17,6,21,9,25,12,28,14,30,16,31,15,31,13,30,11,27,9,23,6,18,5,12,4,5,4,-2,5,-8,7,-15,11,-19,15,-23,19,-25,22]"""
1790312477.313146,"CSI_DATA,194,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,5341250,0,83,0,128,1,""[83,-80,4,0,-3,39,0,37,1,35,3,30,4,25,3,19,2,13,0,8,-3,2,-7,-2,-12,-6,-16,-8,-20,-10,-24,-11,-26,-12,-28,-11,-28,-11,-28,-11,-26,-11,-23,-11,-19,-11,-14,-10,-9,-9,-4,-8,-1,-7,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-1,-19,-2,-15,-4,-10,-6,-3,-6,3,-6,10,-6,16,-5,22,-5,27,-4,31,-4,33,-4,34,-4,34,-5,32,-6,30,-7,26,-7,21,-6,16,-5,10,-2,5,1,0,6,-4,11,-7,17,-9,23,-9,28,-8,32]"""
1790312477.321249,"CSI_DATA,195,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,5353241,0,83,0,128,1,""[83,-80,4,0,-11,37,-8,36,-6,33,-3,30,-2,24,-1,18,-1,11,-2,5,-5,-1,-8,-6,-12,-10,-16,-13,-20,-15,-23,-17,-25,-17,-26,-16,-26,-16,-24,-15,-22,-14,-18,-13,-13,-12,-9,-10,-4,-9,1,-6,5,-4,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-2,-22,-8,-19,-9,-13,-9,-7,-9,-1,-7,6,-5,12,-3,18,0,23,2,28,3,31,4,33,4,34,3,34,2,32,0,28,-1,24,-2,18,-2,12,-1,6,2,0,5,-5,9,-10,14,-13,20,-15,25,-15,29]"""
1790312477.329076,"CSI_DATA,196,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,5361434,0,83,0,128,1,""[83,-80,4,0,-39,6,-37,8,-33,10,-28,10,-23,9,-17,7,-12,4,-7,0,-2,-5,1,-10,3,-15,4,-20,4,-24,4,-28,3,-30,3,-30,3,-30,3,-29,3,-26,3,-22,4,-17,5,-12,5,-7,6,-1,6,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-6,-2,-23,0,-20,3,-16,4,-10,5,-4,6,3,6,10,6,16,7,22,7,27,8,30,9,32,10,33,11,32,12,29,12,26,11,21,9,16,5,11,1,7,-5,3,-11,0,-18,-2,-24,-3,-30,-3,-33,-2]"""
1790312477.337832,"CSI_DATA,197,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,5370175,0,83,0,128,1,""[83,-80,4,0,36,14,35,12,33,8,29,6,25,4,20,2,14,1,8,2,2,3,-4,5,-9,8,-13,12,-16,15,-18,18,-19,20,-20,22,-21,22,-20,22,-20,20,-18,17,-17,13,-14,9,-12,5,-9,0,-7,-3,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,4,-7,16,-8,12,-8,6,-7,0,-5,-6,-2,-12,0,-18,3,-23,5,-28,6,-31,6,-33,6,-35,5,-35,4,-34,2,-31,1,-27,0,-23,0,-17,1,-11,3,-5,6,1,10,6,14,10,19,14,24,17,28,18]"""
1790312477.348393,"CSI_DATA,198,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,5380642,0,83,0,128,1,""[83,-80,4,0,35,-17,32,-18,28,-19,24,-19,19,-16,14,-13,9,-8,5,-3,3,3,2,9,1,14,1,19,2,24,4,27,5,28,5,29,6,29,5,27,4,25,2,21,0,17,-2,12,-4,7,-6,2,-8,-1,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,22,3,19,-1,15,-3,10,-6,3,-8,-3,-9,-10,-11,-16,-12,-21,-14,-25,-16,-28,-18,-30,-20,-30,-20,-29,-20,-27,-19,-23,-17,-19,-14,-15,-9,-11,-3,-7,3,-5,10,-3,17,-4,23,-5,28,-6,32,-8]"""
1790312477.358237,"CSI_DATA,199,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,5390151,0,83,0,128,1,""[83,-80,4,0,-5,-39,-7,-37,-8,-34,-9,-30,-9,-25,-8,-19,-6,-14,-2,-9,2,-4,6,0,11,2,16,4,20,5,24,5,27,5,28,5,29,4,28,4,26,4,24,5,20,5,15,6,10,6,5,6,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,18,-1,14,1,9,4,3,5,-4,6,-10,6,-17,6,-23,7,-28,7,-31,7,-33,8,-34,8,-34,9,-32,10,-29,10,-26,10,-21,8,-16,6,-11,3,-6,-1,-2,-7,1,-13,3,-19,4,-25,3,-30,2,-34]"""
1790312477.373522,"CSI_DATA,200,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,5401047,0,83,0,128,1,""[83,-80,4,0,-32,-24,-32,-21,-30,-17,-28,-14,-24,-10,-19,-7,-13,-5,-7,-5,0,-5,5,-6,10,-8,15,-10,19,-13,21,-15,22,-17,23,-19,24,-19,23,-19,21,-17,19,-14,16,-10,13,-7,10,-2,6,2,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-5,13,-16,13,-12,11,-7,8,-1,4,4,-1,9,-6,14,-10,18,-13,22,-16,26,-17,28,-17,30,-17,30,-15,30,-13,29,-11,26,-8,21,-6,17,-5,11,-5,4,-6,-2,-8,-9,-11,-15,-15,-19,-20,-23,-23,-25]"""
1790312477.373967,"CSI_STATS,5543,100,0,-52"
1790312477.379718,"CSI_DATA,201,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,5410251,0,83,0,128,1,""[83,-80,4,0,36,-15,33,-16,30,-17,25,-17,20,-15,15,-12,10,-9,6,-4,3,2,1,7,0,13,-1,18,-1,22,1,26,2,28,2,29,2,29,2,28,1,26,0,23,-1,19,-3,14,-5,9,-6,4,-7,0,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,19,3,17,-1,12,-4,7,-7,1,-9,-5,-10,-12,-12,-17,-14,-23,-15,-27,-16,-29,-18,-31,-19,-31,-19,-29,-19,-26,-18,-23,-15,-19,-12,-14,-8,-10,-2,-7,4,-4,11,-3,17,-3,23,-3,29,-5,32,-6]"""
1790312477.388363,"CSI_DATA,202,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,5420249,0,83,0,128,1,""[83,-80,4,0,-7,-39,-9,-37,-10,-33,-10,-28,-9,-23,-7,-16,-4,-11,0,-6,5,-2,10,1,15,4,20,4,24,4,27,4,29,4,29,3,29,2,27,2,24,2,20,3,14,4,9,5,3,6,-2,6,-6,5,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,24,-2,22,0,17,3,12,4,5,5,-2,6,-9,6,-16,6,-22,6,-27,7,-30,8,-33,8,-34,10,-33,11,-31,12,-28,12,-23,11,-18,9,-13,6,-8,1,-4,-4,0,-11,2,-17,3,-23,2,-29,1,-33]"""
1790312477.399319,"CSI_DATA,203,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,5431211,0,83,0,128,1,""[83,-80,4,0,-27,-30,-27,-27,-26,-24,-25,-20,-22,-16,-17,-12,-12,-8,-7,-6,-1,-5,5,-4,10,-5,16,-6,20,-8,23,-9,25,-10,27,-12,28,-13,27,-13,25,-11,23,-9,20,-6,16,-3,12,0,8,3,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-4,14,-12,12,-8,9,-3,6,2,1,6,-4,11,-9,15,-14,19,-17,21,-20,24,-22,25,-22,26,-21,27,-20,27,-17,26,-14,23,-11,19,-9,14,-7,9,-6,2,-6,-5,-6,-11,-8,-17,-11,-22,-15,-27,-18,-30]"""
1790312477.408223,"CSI_DATA,204,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,5440228,0,83,0,128,1,""[83,-80,4,0,25,-29,22,-30,19,-29,15,-27,11,-22,8,-17,5,-11,4,-5,4,1,5,7,6,13,8,17,11,20,13,23,15,24,16,24,16,24,15,23,13,21,10,18,7,15,3,12,-1,9,-5,5,-8,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,15,17,11,16,6,13,1,10,-3,5,-8,1,-12,-4,-16,-9,-20,-14,-23,-17,-26,-19,-28,-20,-30,-20,-30,-18,-29,-16,-26,-13,-23,-11,-18,-8,-12,-6,-6,-5,1,-6,8,-7,14,-10,20,-13,23,-17,26,-20]"""
1790312477.420383,"CSI_DATA,205,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,5450215,0,83,0,128,1,""[83,-80,4,0,32,-22,29,-23,26,-23,22,-22,17,-19,12,-15,9,-10,6,-5,4,1,3,7,3,13,3,17,4,22,6,25,8,27,8,28,8,28,8,27,7,25,5,22,3,19,0,15,-2,10,-5,5,-7,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,10,17,6,16,2,12,-2,7,-6,2,-9,-3,-13,-9,-16,-14,-18,-19,-20,-23,-22,-25,-24,-26,-25,-26,-25,-24,-24,-22,-22,-19,-19,-15,-15,-12,-10,-9,-3,-6,3,-5,10,-5,17,-6,23,-8,27,-11,30,-13]"""
